ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,day_friday,day_friday_lower,day_friday_upper,day_monday,day_monday_lower,day_monday_upper,day_saturday,day_saturday_lower,day_saturday_upper,day_sunday,day_sunday_lower,day_sunday_upper,day_thursday,day_thursday_lower,day_thursday_upper,day_tuesday,day_tuesday_lower,day_tuesday_upper,day_wednesday,day_wednesday_lower,day_wednesday_upper,event_score,event_score_lower,event_score_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,precipitation_sum_mm,precipitation_sum_mm_lower,precipitation_sum_mm_upper,temperature_2m_mean,temperature_2m_mean_lower,temperature_2m_mean_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-07-09,517.8645630626603,746.872804395871,1074.8983537947006,517.8645630626603,517.8645630626603,398.5167422184017,398.5167422184017,398.5167422184017,0.0,0.0,0.0,0.0,0.0,0.0,46.071011,46.071011,46.071011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,68.70739163936439,68.70739163936439,68.70739163936439,2.9681096505961495,2.9681096505961495,2.9681096505961495,28.054115277706657,28.054115277706657,28.054115277706657,87.02938896680908,87.02938896680908,87.02938896680908,242.7799616122282,242.7799616122282,242.7799616122282,0.0,0.0,0.0,916.3813052810619
2022-07-10,517.9309053087019,1007.6471724745933,1321.7592858903847,517.9309053087019,517.9309053087019,645.5532542048322,645.5532542048322,645.5532542048322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.924025,74.924025,74.924025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,93.46109745040896,93.46109745040896,93.46109745040896,2.9681096505961495,2.9681096505961495,2.9681096505961495,23.954807088751227,23.954807088751227,23.954807088751227,289.0001142921672,289.0001142921672,289.0001142921672,263.092042462256,263.092042462256,263.092042462256,0.0,0.0,0.0,1163.484159513534
2022-07-11,517.9972475547436,661.4239132709733,952.6134231246247,517.9972475547436,517.9972475547436,293.8830631490567,293.8830631490567,293.8830631490567,0.0,0.0,0.0,27.586698,27.586698,27.586698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,54.0070554291694,54.0070554291694,54.0070554291694,2.9681096505961495,2.9681096505961495,2.9681096505961495,31.83809206751166,31.83809206751166,31.83809206751166,-42.36130620733967,-42.36130620733967,-42.36130620733967,282.237313927227,282.237313927227,282.237313927227,0.0,0.0,0.0,811.8803107038002
2022-07-12,518.0635898007853,623.6548857399201,924.9673081988662,518.0635898007853,518.0635898007853,257.36480854929533,257.36480854929533,257.36480854929533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.031354,20.031354,20.031354,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,52.44300801302733,52.44300801302733,52.44300801302733,2.9681096505961495,2.9681096505961495,2.9681096505961495,37.829388651369584,37.829388651369584,37.829388651369584,-95.24816108306467,-95.24816108306467,-95.24816108306467,300.16996161933264,300.16996161933264,300.16996161933264,0.0,0.0,0.0,775.4283983500807
2022-07-13,518.1299320468269,694.7370150075662,1016.598168582024,518.1299320468269,518.1299320468269,342.18506383634656,342.18506383634656,342.18506383634656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8428416,17.8428416,17.8428416,70.29310653963053,70.29310653963053,70.29310653963053,135.87073722290543,135.87073722290543,135.87073722290543,2.9681096505961495,2.9681096505961495,2.9681096505961495,44.766679432678764,44.766679432678764,44.766679432678764,-110.56806372191821,-110.56806372191821,-110.56806372191821,316.8823903353593,316.8823903353593,316.8823903353593,0.0,0.0,0.0,860.3149958831734
2022-07-14,518.1962742928686,902.2905425493116,1216.7045023593957,518.1962742928686,518.1962742928686,550.8403145379095,550.8403145379095,550.8403145379095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.260775,23.260775,23.260775,0.0,0.0,0.0,0.0,0.0,0.0,227.65100819676843,227.65100819676843,227.65100819676843,291.0786187004333,291.0786187004333,291.0786187004333,2.9681096505961495,2.9681096505961495,2.9681096505961495,37.19872585306875,37.19872585306875,37.19872585306875,-72.64221339968691,-72.64221339968691,-72.64221339968691,332.40390923716313,332.40390923716313,332.40390923716313,0.0,0.0,0.0,1069.036588830778
2022-07-15,518.2626165389102,689.6782058301005,1011.6931733051271,518.2626165389102,518.2626165389102,338.71489476764077,338.71489476764077,338.71489476764077,25.751249,25.751249,25.751249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,47.12630404276272,47.12630404276272,47.12630404276272,2.9681096505961495,2.9681096505961495,2.9681096505961495,26.792789681104978,26.792789681104978,26.792789681104978,-55.2097588466579,-55.2097588466579,-55.2097588466579,346.79834957153594,346.79834957153594,346.79834957153594,0.0,0.0,0.0,856.9775113065509
2022-07-16,518.3289587849519,875.0955804434166,1200.4097865127399,518.3289587849519,518.3289587849519,517.474113330417,517.474113330417,517.474113330417,0.0,0.0,0.0,0.0,0.0,0.0,46.071011,46.071011,46.071011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,70.28404863511648,70.28404863511648,70.28404863511648,2.9681096505961495,2.9681096505961495,2.9681096505961495,29.630772273458746,29.630772273458746,29.630772273458746,87.02938896710315,87.02938896710315,87.02938896710315,360.16067572819753,360.16067572819753,360.16067572819753,0.0,0.0,0.0,1035.8030721153689
2022-07-17,518.3953010309934,1124.7210989593132,1441.4995769134998,518.3953010309934,518.3953010309934,766.7411523557897,766.7411523557897,766.7411523557897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.924025,74.924025,74.924025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,105.12835921897441,105.12835921897441,105.12835921897441,2.9681096505961495,2.9681096505961495,2.9681096505961495,35.62206885731667,35.62206885731667,35.62206885731667,289.0001142922767,289.0001142922767,289.0001142922767,372.61267884453866,372.61267884453866,372.61267884453866,0.0,0.0,0.0,1285.1364533867832
2022-07-18,518.4616432770351,765.9953750426633,1099.1456781616976,518.4616432770351,518.4616432770351,412.02551905719866,412.02551905719866,412.02551905719866,0.0,0.0,0.0,27.586698,27.586698,27.586698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,70.08895678584068,70.08895678584068,70.08895678584068,2.9681096505961495,2.9681096505961495,2.9681096505961495,47.91999342418295,47.91999342418295,47.91999342418295,-42.36130620637456,-42.36130620637456,-42.36130620637456,384.29786847773244,384.29786847773244,384.29786847773244,0.0,0.0,0.0,930.4871623342337
2022-07-19,518.5279855230767,724.6506589490951,1051.2440847446967,518.5279855230767,518.5279855230767,370.2291066028416,370.2291066028416,370.2291066028416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.031354,20.031354,20.031354,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,70.10156636545071,70.10156636545071,70.10156636545071,2.9681096505961495,2.9681096505961495,2.9681096505961495,55.487947003792975,55.487947003792975,55.487947003792975,-95.24816108245254,-95.24816108245254,-95.24816108245254,395.3757013198435,395.3757013198435,395.3757013198435,0.0,0.0,0.0,888.7570921259183
2022-07-20,518.5943277691184,662.6410684810199,985.3532924119672,518.5943277691184,518.5943277691184,311.9541670127951,311.9541670127951,311.9541670127951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8428416,17.8428416,17.8428416,-8.38584428893841,-8.38584428893841,-8.38584428893841,16.50692488347268,16.50692488347268,16.50692488347268,-20.688856306145137,-20.688856306145137,-20.688856306145137,27.738783878556234,27.738783878556234,27.738783878556234,-110.5680637220178,-110.5680637220178,-110.5680637220178,406.01530585134014,406.01530585134014,406.01530585134014,0.0,0.0,0.0,830.5484947819135
2022-07-21,518.66067001516,742.9426089233498,1074.4674657939634,518.66067001516,518.66067001516,387.9104942144209,387.9104942144209,387.9104942144209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.260775,23.260775,23.260775,0.0,0.0,0.0,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,44.16382999489216,44.16382999489216,44.16382999489216,2.8114410018760085,2.8114410018760085,2.8114410018760085,26.47745828195457,26.47745828195457,26.47745828195457,-72.64221340051377,-72.64221340051377,-72.64221340051377,416.3888776200425,416.3888776200425,416.3888776200425,0.0,0.0,0.0,906.571164229581
2022-07-22,518.7270122612017,769.3576681983567,1082.7093870741548,518.7270122612017,518.7270122612017,405.5640196502683,405.5640196502683,405.5640196502683,25.751249,25.751249,25.751249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,34.108847487020064,34.108847487020064,34.108847487020064,-7.842027111093576,-7.842027111093576,-7.842027111093576,24.585469887052056,24.585469887052056,24.585469887052056,-55.20975884692672,-55.20975884692672,-55.20975884692672,426.66493101017494,426.66493101017494,426.66493101017494,0.0,0.0,0.0,924.29103191147
2022-07-23,518.7933545072434,950.737440954404,1266.1603934016812,518.7933545072434,518.7933545072434,588.1870129474239,588.1870129474239,588.1870129474239,0.0,0.0,0.0,0.0,0.0,0.0,46.071011,46.071011,46.071011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,64.15602441963976,64.15602441963976,64.15602441963976,-0.3219319725268107,-0.3219319725268107,-0.3219319725268107,26.792789681104978,26.792789681104978,26.792789681104978,87.02938896645236,87.02938896645236,87.02938896645236,437.00159956133183,437.00159956133183,437.00159956133183,0.0,0.0,0.0,1106.9803674546674
2022-07-24,518.8596967532851,1207.977948055445,1528.359977119014,518.8596967532851,518.8596967532851,841.3533199935648,841.3533199935648,841.3533199935648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.924025,74.924025,74.924025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,104.81302781982399,104.81302781982399,104.81302781982399,2.9681096505961495,2.9681096505961495,2.9681096505961495,35.306737458166246,35.306737458166246,35.306737458166246,289.0001142918634,289.0001142918634,289.0001142918634,447.54017788187764,447.54017788187764,447.54017788187764,0.0,0.0,0.0,1360.21301674685
2022-07-25,518.9260389993268,822.3936077118327,1145.7334079347927,518.9260389993268,518.9260389993268,467.84151151096074,467.84151151096074,467.84151151096074,0.0,0.0,0.0,27.586698,27.586698,27.586698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,51.80372383853675,51.80372383853675,51.80372383853675,2.341435055715586,2.341435055715586,2.341435055715586,30.261435071759575,30.261435071759575,30.261435071759575,-42.36130620800234,-42.36130620800234,-42.36130620800234,458.3990938804264,458.3990938804264,458.3990938804264,0.0,0.0,0.0,986.7675505102875
2022-07-26,518.9923812453684,767.1768760440839,1080.348121308165,518.9923812453684,518.9923812453684,408.89343585000455,408.89343585000455,408.89343585000455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.031354,20.031354,20.031354,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,34.4731064648738,34.4731064648738,34.4731064648738,2.341435055715586,2.341435055715586,2.341435055715586,20.48616169809663,20.48616169809663,20.48616169809663,-95.24816108295012,-95.24816108295012,-95.24816108295012,469.66849046808096,469.66849046808096,469.66849046808096,0.0,0.0,0.0,927.8858170953729
2022-07-27,519.0587234914101,754.6123796684694,1074.1839302158432,519.0587234914101,519.0587234914101,405.32743729619125,405.32743729619125,405.32743729619125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8428416,17.8428416,17.8428416,-8.38584428893841,-8.38584428893841,-8.38584428893841,34.4899197572166,34.4899197572166,34.4899197572166,2.6547723531558676,2.6547723531558676,2.6547723531558676,22.378150092999142,22.378150092999142,22.378150092999142,-110.56806372223721,-110.56806372223721,-110.56806372223721,481.40558126121186,481.40558126121186,481.40558126121186,0.0,0.0,0.0,924.3861607876013
2022-07-28,519.1250657374517,816.1094716051014,1141.3941110291842,519.1250657374517,519.1250657374517,463.26454188353915,463.26454188353915,463.26454188353915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.260775,23.260775,23.260775,0.0,0.0,0.0,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,42.27582980340993,42.27582980340993,42.27582980340993,2.1847664069954447,2.1847664069954447,2.1847664069954447,25.216132685352893,25.216132685352893,25.216132685352893,-72.64221340015908,-72.64221340015908,-72.64221340015908,493.6309254802884,493.6309254802884,493.6309254802884,0.0,0.0,0.0,982.3896076209908
2022-07-29,519.1914079010224,866.0149156778232,1189.919175068708,519.1914079010224,519.1914079010224,501.23893420769764,501.23893420769764,501.23893420769764,25.751249,25.751249,25.751249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,50.122949385546754,50.122949385546754,50.122949385546754,2.8114410018760085,2.8114410018760085,2.8114410018760085,29.946103672609155,29.946103672609155,29.946103672609155,-55.20975884777284,-55.20975884777284,-55.20975884777284,506.32574366992384,506.32574366992384,506.32574366992384,0.0,0.0,0.0,1020.4303421087201
2022-07-30,519.2577500645931,1025.000416161105,1355.151285890058,519.2577500645931,519.2577500645931,681.6324399926488,681.6324399926488,681.6324399926488,0.0,0.0,0.0,0.0,0.0,0.0,46.071011,46.071011,46.071011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,75.17268237280301,75.17268237280301,75.17268237280301,2.8114410018760085,2.8114410018760085,2.8114410018760085,34.676074659865414,34.676074659865414,34.676074659865414,87.02938896693544,87.02938896693544,87.02938896693544,519.4303686529105,519.4303686529105,519.4303686529105,0.0,0.0,0.0,1200.8901900572419
2022-07-31,519.3240922281639,1265.9577642661795,1597.9640473315271,519.3240922281639,519.3240922281639,922.2423985075517,922.2423985075517,922.2423985075517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.924025,74.924025,74.924025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,100.39838823171813,100.39838823171813,100.39838823171813,2.9681096505961495,2.9681096505961495,2.9681096505961495,30.892097870060404,30.892097870060404,30.892097870060404,289.00011429213737,289.00011429213737,289.00011429213737,532.8438959836963,532.8438959836963,532.8438959836963,0.0,0.0,0.0,1441.5664907357154
2022-08-01,519.3904343917346,916.74526824926,1237.7267945517453,519.3904343917346,519.3904343917346,555.0801520578134,555.0801520578134,555.0801520578134,0.0,0.0,0.0,27.586698,27.586698,27.586698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,51.01639239151578,51.01639239151578,51.01639239151578,2.1847664069954447,2.1847664069954447,2.1847664069954447,29.630772273458746,29.630772273458746,29.630772273458746,-42.36130620646503,-42.36130620646503,-42.36130620646503,546.4250658727627,546.4250658727627,546.4250658727627,0.0,0.0,0.0,1074.4705864495481
2022-08-02,519.4567765553052,873.094776253103,1190.6499310670742,519.4567765553052,519.4567765553052,513.40524511625,513.40524511625,513.40524511625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.031354,20.031354,20.031354,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,48.65903122322232,48.65903122322232,48.65903122322232,2.9681096505961495,2.9681096505961495,2.9681096505961495,34.04541186156458,34.04541186156458,34.04541186156458,-95.2481610834477,-95.2481610834477,-95.2481610834477,559.9943749764752,559.9943749764752,559.9943749764752,0.0,0.0,0.0,1032.862021671555
2022-08-03,519.5231187188759,866.1401516073347,1199.6642703242924,519.5231187188759,519.5231187188759,520.2764365618381,520.2764365618381,520.2764365618381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8428416,17.8428416,17.8428416,-8.38584428893841,-8.38584428893841,-8.38584428893841,57.50711779348693,57.50711779348693,57.50711779348693,2.9681096505961495,2.9681096505961495,2.9681096505961495,45.08201083182919,45.08201083182919,45.08201083182919,-110.56806372233679,-110.56806372233679,-110.56806372233679,573.3373824906879,573.3373824906879,573.3373824906879,0.0,0.0,0.0,1039.799555280714
2022-08-04,519.5894608824467,905.8978465638843,1238.4042940339784,519.5894608824467,519.5894608824467,558.0939480089191,558.0939480089191,558.0939480089191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.260775,23.260775,23.260775,0.0,0.0,0.0,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,44.52701983508584,44.52701983508584,44.52701983508584,-4.708654136690758,-4.708654136690758,-4.708654136690758,34.360743260715,34.360743260715,34.360743260715,-72.64221339989463,-72.64221339989463,-72.64221339989463,586.2091415737278,586.2091415737278,586.2091415737278,0.0,0.0,0.0,1077.6834088913658
2022-08-05,519.6558030460174,944.0260687868754,1262.9854396794233,519.6558030460174,519.6558030460174,585.0761644636451,585.0761644636451,585.0761644636451,25.751249,25.751249,25.751249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,41.946268126447386,41.946268126447386,41.946268126447386,-0.6352692699670922,-0.6352692699670922,-0.6352692699670922,25.216132685352893,25.216132685352893,25.216132685352893,-55.20975884479329,-55.20975884479329,-55.20975884479329,598.339655181991,598.339655181991,598.339655181991,0.0,0.0,0.0,1104.7319675096624
2022-08-06,519.7221452095881,1129.7147762626462,1448.8763603868463,519.7221452095881,519.7221452095881,756.6630586411411,756.6630586411411,756.6630586411411,0.0,0.0,0.0,0.0,0.0,0.0,46.071011,46.071011,46.071011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,60.19344386230311,60.19344386230311,60.19344386230311,2.9681096505961495,2.9681096505961495,2.9681096505961495,19.540167500645374,19.540167500645374,19.540167500645374,87.02938896677314,87.02938896677314,87.02938896677314,609.4402258120648,609.4402258120648,609.4402258120648,0.0,0.0,0.0,1276.3852038507293
2022-08-07,519.7884873731589,1354.879188880197,1690.1762202480193,519.7884873731589,519.7884873731589,1002.3024167871232,1002.3024167871232,1002.3024167871232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.924025,74.924025,74.924025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,94.09176024870979,94.09176024870979,94.09176024870979,2.9681096505961495,2.9681096505961495,2.9681096505961495,24.585469887052056,24.585469887052056,24.585469887052056,289.00011429202056,289.00011429202056,289.00011429202056,619.210542246393,619.210542246393,619.210542246393,0.0,0.0,0.0,1522.0909041602822
2022-08-08,519.8548295367294,991.3733765618779,1309.6352823134537,519.8548295367294,519.8548295367294,636.1540905804809,636.1540905804809,636.1540905804809,0.0,0.0,0.0,27.586698,27.586698,27.586698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,51.16907283681564,51.16907283681564,51.16907283681564,2.9681096505961495,2.9681096505961495,2.9681096505961495,29.0001094751579,29.0001094751579,29.0001094751579,-42.36130620607213,-42.36130620607213,-42.36130620607213,627.3463239497374,627.3463239497374,627.3463239497374,0.0,0.0,0.0,1156.0089201172104
2022-08-09,519.9211717003002,948.9723921740472,1282.7481191250588,519.9211717003002,519.9211717003002,587.9041902553394,587.9041902553394,587.9041902553394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.031354,20.031354,20.031354,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,49.60502542067358,49.60502542067358,49.60502542067358,2.9681096505961495,2.9681096505961495,2.9681096505961495,34.99140605901583,34.99140605901583,34.99140605901583,-95.2481610828542,-95.2481610828542,-95.2481610828542,633.54732591752,633.54732591752,633.54732591752,0.0,0.0,0.0,1107.8253619556394
2022-08-10,519.987513863871,941.2132750258617,1250.888983806003,519.987513863871,519.987513863871,580.9959027481485,580.9959027481485,580.9959027481485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8428416,17.8428416,17.8428416,-8.38584428893841,-8.38584428893841,-8.38584428893841,54.03847240283233,54.03847240283233,54.03847240283233,2.9681096505961495,2.9681096505961495,2.9681096505961495,41.6133654411746,41.6133654411746,41.6133654411746,-110.56806372203816,-110.56806372203816,-110.56806372203816,637.5254940673543,637.5254940673543,637.5254940673543,0.0,0.0,0.0,1100.9834166120195
2022-08-11,520.0538560274417,984.3049265537763,1301.7348634575364,520.0538560274417,520.0538560274417,625.5119151018979,625.5119151018979,625.5119151018979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.260775,23.260775,23.260775,0.0,0.0,0.0,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,59.14107440368192,59.14107440368192,59.14107440368192,2.9681096505961495,2.9681096505961495,2.9681096505961495,41.298034042024184,41.298034042024184,41.298034042024184,-72.64221340013073,-72.64221340013073,-72.64221340013073,639.0130540983469,639.0130540983469,639.0130540983469,0.0,0.0,0.0,1145.5657711293397
2022-08-12,520.1201981910124,996.1296842474181,1324.8893554918138,520.1201981910124,520.1201981910124,644.5074363242195,644.5074363242195,644.5074363242195,25.751249,25.751249,25.751249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,61.94687980283234,61.94687980283234,61.94687980283234,2.9681096505961495,2.9681096505961495,2.9681096505961495,41.6133654411746,41.6133654411746,41.6133654411746,-55.20975884637825,-55.20975884637825,-55.20975884637825,637.7703153677653,637.7703153677653,637.7703153677653,0.0,0.0,0.0,1164.6276345152319
2022-08-13,520.1865403545831,1170.6196030885467,1492.7407615791406,520.1865403545831,520.1865403545831,801.6276810246923,801.6276810246923,801.6276810246923,0.0,0.0,0.0,0.0,0.0,0.0,46.071011,46.071011,46.071011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,81.00531620623066,81.00531620623066,81.00531620623066,2.9681096505961495,2.9681096505961495,2.9681096505961495,40.35203984457293,40.35203984457293,40.35203984457293,87.02938896725622,87.02938896725622,87.02938896725622,633.5929758512054,633.5929758512054,633.5929758512054,0.0,0.0,0.0,1321.8142213792753
2022-08-14,520.2528825181537,1437.109973582614,1747.8668091998316,520.2528825181537,520.2528825181537,1084.9801062133035,1084.9801062133035,1084.9801062133035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.924025,74.924025,74.924025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.29310653963053,70.29310653963053,70.29310653963053,169.66126732339754,169.66126732339754,169.66126732339754,-3.925310893090053,-3.925310893090053,-3.925310893090053,28.369446676857066,28.369446676857066,28.369446676857066,289.0001142922945,289.0001142922945,289.0001142922945,626.3187245976115,626.3187245976115,626.3187245976115,0.0,0.0,0.0,1605.2329887314572
2022-08-15,520.3192246817244,974.0504681097373,1285.145139716415,520.3192246817244,520.3192246817244,610.990607215968,610.990607215968,610.990607215968,0.0,0.0,0.0,27.586698,27.586698,27.586698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,37.51895938106202,37.51895938106202,37.51895938106202,-7.528689813653296,-7.528689813653296,-7.528689813653296,25.846795483653725,25.846795483653725,25.846795483653725,-42.36130620769989,-42.36130620769989,-42.36130620769989,615.8329540426059,615.8329540426059,615.8329540426059,0.0,0.0,0.0,1131.3098318976924
2022-08-16,520.3855668452952,890.8203950904177,1202.8356328619711,520.3855668452952,520.3855668452952,525.0367272676563,525.0367272676563,525.0367272676563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.031354,20.031354,20.031354,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,18.211472625341326,18.211472625341326,18.211472625341326,-18.965501170223583,-18.965501170223583,-18.965501170223583,25.531464084503316,25.531464084503316,25.531464084503316,-95.24816108402372,-95.24816108402372,-95.24816108402372,602.0734157263386,602.0734157263386,602.0734157263386,0.0,0.0,0.0,1045.4222941129515
2022-08-17,520.451909008866,870.9936356361075,1178.8137318036952,520.451909008866,520.451909008866,497.6953331950384,497.6953331950384,497.6953331950384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8428416,17.8428416,17.8428416,-8.38584428893841,-8.38584428893841,-8.38584428893841,23.229718066467804,23.229718066467804,23.229718066467804,-11.7587433290971,-11.7587433290971,-11.7587433290971,25.531464084503316,25.531464084503316,25.531464084503316,-110.56806372212519,-110.56806372212519,-110.56806372212519,585.0336788506959,585.0336788506959,585.0336788506959,0.0,0.0,0.0,1018.1472422039044
2022-08-18,520.5182511724366,896.9166559749177,1210.9596637838513,520.5182511724366,520.5182511724366,532.0568441325488,532.0568441325488,532.0568441325488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.260775,23.260775,23.260775,0.0,0.0,0.0,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,39.93377647944836,39.93377647944836,39.93377647944836,-1.4186125135677972,-1.4186125135677972,-1.4186125135677972,26.47745828195457,26.47745828195457,26.47745828195457,-72.64221339988087,-72.64221339988087,-72.64221339988087,564.7652810529811,564.7652810529811,564.7652810529811,0.0,0.0,0.0,1052.5750953049856
