ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,day_friday,day_friday_lower,day_friday_upper,day_monday,day_monday_lower,day_monday_upper,day_saturday,day_saturday_lower,day_saturday_upper,day_sunday,day_sunday_lower,day_sunday_upper,day_thursday,day_thursday_lower,day_thursday_upper,day_tuesday,day_tuesday_lower,day_tuesday_upper,day_wednesday,day_wednesday_lower,day_wednesday_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,holiday_score,holiday_score_lower,holiday_score_upper,precipitation_sum_mm,precipitation_sum_mm_lower,precipitation_sum_mm_upper,temperature_2m_mean,temperature_2m_mean_lower,temperature_2m_mean_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-02-11,519.3718542416492,149.18533967853224,458.31573520133753,519.3718542416492,519.3718542416492,-214.85475258349342,-214.85475258349342,-214.85475258349342,26.384998,26.384998,26.384998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.872401243718944,-16.872401243718944,-16.872401243718944,-15.031678975395874,-15.031678975395874,-15.031678975395874,3.5703168124663263,3.5703168124663263,3.5703168124663263,-31.7960370807894,-31.7960370807894,-31.7960370807894,-47.961927575650236,-47.961927575650236,-47.961927575650236,-150.02042376412422,-150.02042376412422,-150.02042376412422,0.0,0.0,0.0,304.51710165815575
2022-02-12,519.2103756166113,323.8518775798327,634.7104290206258,519.2103756166113,519.2103756166113,-49.888098324918545,-49.888098324918545,-49.888098324918545,0.0,0.0,0.0,0.0,0.0,0.0,45.582057000000006,45.582057000000006,45.582057000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3948526571501623,-1.3948526571501623,-1.3948526571501623,-15.031678975395874,-15.031678975395874,-15.031678975395874,3.5703168124663263,3.5703168124663263,3.5703168124663263,-35.51554749422062,-35.51554749422062,-35.51554749422062,86.41878343525659,86.41878343525659,86.41878343525659,-134.91202910302496,-134.91202910302496,-134.91202910302496,0.0,0.0,0.0,469.3222772916927
2022-02-13,519.0488969915733,759.069658012371,1070.3149636697653,519.0488969915733,519.0488969915733,387.4138444615204,387.4138444615204,387.4138444615204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.346055,73.346055,73.346055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.9994475373921,225.9994475373921,225.9994475373921,170.58531172723448,170.58531172723448,170.58531172723448,3.3818612712771543,3.3818612712771543,3.3818612712771543,-21.313780461119553,-21.313780461119553,-21.313780461119553,280.76556705306234,280.76556705306234,280.76556705306234,-119.35117012893402,-119.35117012893402,-119.35117012893402,0.0,0.0,0.0,906.4627414530937
2022-02-14,518.8874183665355,341.3217931426394,650.885715367935,518.8874183665355,518.8874183665355,-24.69701625182644,-24.69701625182644,-24.69701625182644,0.0,0.0,0.0,26.792393999999998,26.792393999999998,26.792393999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.9538781078993,123.9538781078993,123.9538781078993,108.71298149302434,108.71298149302434,108.71298149302434,1.3088503181962676,1.3088503181962676,1.3088503181962676,-12.860347703321299,-12.860347703321299,-12.860347703321299,-45.108644612827526,-45.108644612827526,-45.108644612827526,-103.54224974689822,-103.54224974689822,-103.54224974689822,0.0,0.0,0.0,494.19040211470906
2022-02-15,518.7259397414975,163.6892298372318,480.3967456185288,518.7259397414975,518.7259397414975,-192.66695109882104,-192.66695109882104,-192.66695109882104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.025838,20.025838,20.025838,0.0,0.0,0.0,-12.494128177012891,-12.494128177012891,-12.494128177012891,-15.031678975395874,-15.031678975395874,-15.031678975395874,1.1203947770070959,1.1203947770070959,1.1203947770070959,-18.608681978624112,-18.608681978624112,-18.608681978624112,-92.47458527791414,-92.47458527791414,-92.47458527791414,-87.698237643894,-87.698237643894,-87.698237643894,0.0,0.0,0.0,326.05898864267647
2022-02-16,518.5644611164597,182.70109345291078,476.0758067153488,518.5644611164597,518.5644611164597,-191.64991399703172,-191.64991399703172,-191.64991399703172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3020766,17.3020766,17.3020766,-8.071938431186886,-8.071938431186886,-8.071938431186886,-15.031678975395874,-15.031678975395874,-15.031678975395874,-8.302382282451482,-8.302382282451482,-8.302382282451482,-2.039953773339532,-2.039953773339532,-2.039953773339532,-111.54139222182921,-111.54139222182921,-111.54139222182921,-72.0365833440156,-72.0365833440156,-72.0365833440156,0.0,0.0,0.0,326.914547119428
2022-02-17,518.4029824914218,244.4091277549702,554.0860809215102,518.4029824914218,518.4029824914218,-119.78452883460132,-119.78452883460132,-119.78452883460132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.222557,23.222557,23.222557,0.0,0.0,0.0,0.0,0.0,0.0,7.08827680622541,7.08827680622541,7.08827680622541,-15.031678975395874,-15.031678975395874,-15.031678975395874,2.6280391065204687,2.6280391065204687,2.6280391065204687,-3.7306403248991837,-3.7306403248991837,-3.7306403248991837,-70.09780079965817,-70.09780079965817,-70.09780079965817,-56.775004841168546,-56.775004841168546,-56.775004841168546,0.0,0.0,0.0,398.61845365682046
2022-02-18,518.2415038663839,266.8280308002436,592.1499179572324,518.2415038663839,518.2415038663839,-85.8527971869987,-85.8527971869987,-85.8527971869987,26.384998,26.384998,26.384998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.236380445600601,4.236380445600601,4.236380445600601,-15.031678975395874,-15.031678975395874,-15.031678975395874,1.6857614005746107,1.6857614005746107,1.6857614005746107,-8.802699979578136,-8.802699979578136,-8.802699979578136,-47.96192757659592,-47.96192757659592,-47.96192757659592,-42.127250056003376,-42.127250056003376,-42.127250056003376,0.0,0.0,0.0,432.3887066793852
2022-02-19,518.0955239457415,431.9526206737961,753.1937466833468,518.0955239457415,518.0955239457415,70.660766744723,70.660766744723,70.660766744723,0.0,0.0,0.0,0.0,0.0,0.0,45.582057000000006,45.582057000000006,45.582057000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.540911290628902,12.540911290628902,12.540911290628902,-15.031678975395874,-15.031678975395874,-15.031678975395874,2.6280391065204687,2.6280391065204687,2.6280391065204687,-20.6375058404957,-20.6375058404957,-20.6375058404957,86.4187834350974,86.4187834350974,86.4187834350974,-28.29892798100328,-28.29892798100328,-28.29892798100328,0.0,0.0,0.0,588.7562906904645
2022-02-20,517.9495440250993,678.6396354008826,971.319550961776,517.9495440250993,517.9495440250993,316.9673200027178,316.9673200027178,316.9673200027178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.346055,73.346055,73.346055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.685256525035285,51.685256525035285,51.685256525035285,-15.031678975395874,-15.031678975395874,-15.031678975395874,1.497305859385439,1.497305859385439,1.497305859385439,-8.126425358954272,-8.126425358954272,-8.126425358954272,280.76556705334525,280.76556705334525,280.76556705334525,-15.483503575662676,-15.483503575662676,-15.483503575662676,0.0,0.0,0.0,834.9168640278172
2022-02-21,517.8035641044571,313.70717015149637,623.9390067808987,517.8035641044571,517.8035641044571,-51.6515263855506,-51.6515263855506,-51.6515263855506,0.0,0.0,0.0,26.792393999999998,26.792393999999998,26.792393999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6843363842055203,-2.6843363842055203,-2.6843363842055203,-15.031678975395874,-15.031678975395874,-15.031678975395874,1.1203947770070959,1.1203947770070959,1.1203947770070959,-15.565446185816743,-15.565446185816743,-15.565446185816743,-45.108644612425216,-45.108644612425216,-45.108644612425216,-3.858545388919874,-3.858545388919874,-3.858545388919874,0.0,0.0,0.0,466.1520377189065
2022-02-22,517.6575841838148,269.39372373883305,581.7210857163061,517.6575841838148,517.6575841838148,-91.40595053604923,-91.40595053604923,-91.40595053604923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.025838,20.025838,20.025838,0.0,0.0,0.0,-5.349057569253052,-5.349057569253052,-5.349057569253052,-15.031678975395874,-15.031678975395874,-15.031678975395874,3.1934057300879832,3.1934057300879832,3.1934057300879832,-13.536622323945164,-13.536622323945164,-13.536622323945164,-92.4745852779955,-92.4745852779955,-92.4745852779955,6.417692311199332,6.417692311199332,6.417692311199332,0.0,0.0,0.0,426.25163364776563
2022-02-23,517.5116042631726,249.38819484876834,563.0666804887389,517.5116042631726,517.5116042631726,-107.25971126094962,-107.25971126094962,-107.25971126094962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3020766,17.3020766,17.3020766,-10.92759922087125,-10.92759922087125,-10.92759922087125,-15.031678975395874,-15.031678975395874,-15.031678975395874,3.3818612712771543,3.3818612712771543,3.3818612712771543,-16.579858116752533,-16.579858116752533,-16.579858116752533,-111.54139222230381,-111.54139222230381,-111.54139222230381,15.209280182225466,15.209280182225466,15.209280182225466,0.0,0.0,0.0,410.2518930022229
2022-02-24,517.3656243425303,303.2397166515369,615.774231305159,517.3656243425303,517.3656243425303,-56.01982997605092,-56.01982997605092,-56.01982997605092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.222557,23.222557,23.222557,0.0,0.0,0.0,0.0,0.0,0.0,-8.32718433728641,-8.32718433728641,-8.32718433728641,-15.031678975395874,-15.031678975395874,-15.031678975395874,-0.9526161760737909,-0.9526161760737909,-0.9526161760737909,-15.565446185816743,-15.565446185816743,-15.565446185816743,-70.09780079990608,-70.09780079990608,-70.09780079990608,22.40515516114155,22.40515516114155,22.40515516114155,0.0,0.0,0.0,461.34579436647937
2022-02-25,517.2196444218879,318.5698117933889,648.3570951071554,517.2196444218879,517.2196444218879,-32.18467740071602,-32.18467740071602,-32.18467740071602,26.384998,26.384998,26.384998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.143892218494813,-12.143892218494813,-12.143892218494813,-15.031678975395874,-15.031678975395874,-15.031678975395874,1.8742169417637822,1.8742169417637822,1.8742169417637822,-25.37142818486272,-25.37142818486272,-25.37142818486272,-47.96192757613554,-47.96192757613554,-47.96192757613554,27.92114239391434,27.92114239391434,27.92114239391434,0.0,0.0,0.0,485.0349670211719
2022-02-26,517.0736645012457,471.4264912613352,785.655656678206,517.0736645012457,517.0736645012457,122.13554821570774,122.13554821570774,122.13554821570774,0.0,0.0,0.0,0.0,0.0,0.0,45.582057000000006,45.582057000000006,45.582057000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.015344307840712,4.015344307840712,4.015344307840712,-15.031678975395874,-15.031678975395874,-15.031678975395874,3.5703168124663263,3.5703168124663263,3.5703168124663263,-30.105350529229746,-30.105350529229746,-30.105350529229746,86.41878343477582,86.41878343477582,86.41878343477582,31.701420473091222,31.701420473091222,31.701420473091222,0.0,0.0,0.0,639.2092127169535
2022-02-27,516.9276845806035,694.3416008957839,1016.1025995992841,516.9276845806035,516.9276845806035,346.60245284119793,346.60245284119793,346.60245284119793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.346055,73.346055,73.346055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.11747961815265,32.11747961815265,32.11747961815265,-15.031678975395874,-15.031678975395874,-15.031678975395874,3.5703168124663263,3.5703168124663263,3.5703168124663263,-29.76721321891781,-29.76721321891781,-29.76721321891781,280.76556705267507,280.76556705267507,280.76556705267507,33.719406170370306,33.719406170370306,33.719406170370306,0.0,0.0,0.0,863.5301374218013
2022-02-28,516.7817046599612,332.959081299183,654.5953781827251,516.7817046599612,516.7817046599612,-26.919326706778783,-26.919326706778783,-26.919326706778783,0.0,0.0,0.0,26.792393999999998,26.792393999999998,26.792393999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.788730623095079,-15.788730623095079,-15.788730623095079,-15.031678975395874,-15.031678975395874,-15.031678975395874,3.5703168124663263,3.5703168124663263,3.5703168124663263,-31.119762460165536,-31.119762460165536,-31.119762460165536,-45.108644613476834,-45.108644613476834,-45.108644613476834,33.97804852979312,33.97804852979312,33.97804852979312,0.0,0.0,0.0,489.8623779531824
2022-03-01,516.6357247393189,290.52022875739624,589.3430569266828,516.6357247393189,516.6357247393189,-76.1732748065585,-76.1732748065585,-76.1732748065585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.025838,20.025838,20.025838,0.0,0.0,0.0,-16.20822527130123,-16.20822527130123,-16.20822527130123,-15.031678975395874,-15.031678975395874,-15.031678975395874,2.81649464770964,2.81649464770964,2.81649464770964,-24.018878943615,-24.018878943615,-24.018878943615,-92.47458527701757,-92.47458527701757,-92.47458527701757,32.50953574176029,32.50953574176029,32.50953574176029,0.0,0.0,0.0,440.4624499327604
2022-03-02,516.4897448186765,253.0577781630967,581.8596328463118,516.4897448186765,516.4897448186765,-97.30188962709302,-97.30188962709302,-97.30188962709302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3020766,17.3020766,17.3020766,-15.134928713737171,-15.134928713737171,-15.134928713737171,-15.031678975395874,-15.031678975395874,-15.031678975395874,3.5703168124663263,3.5703168124663263,3.5703168124663263,-20.975643150807624,-20.975643150807624,-20.975643150807624,-111.541392222011,-111.541392222011,-111.541392222011,29.374431308655133,29.374431308655133,29.374431308655133,0.0,0.0,0.0,419.1878551915835
2022-03-03,516.3437648980344,329.6153509369432,614.602280549627,516.3437648980344,516.3437648980344,-49.99560598308951,-49.99560598308951,-49.99560598308951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.222557,23.222557,23.222557,0.0,0.0,0.0,0.0,0.0,0.0,-4.558073513502976,-4.558073513502976,-4.558073513502976,-15.031678975395874,-15.031678975395874,-15.031678975395874,2.81649464770964,2.81649464770964,2.81649464770964,-15.565446185816743,-15.565446185816743,-15.565446185816743,-70.09780079908951,-70.09780079908951,-70.09780079908951,24.660268329503012,24.660268329503012,24.660268329503012,0.0,0.0,0.0,466.34815891494486
2022-03-04,516.1977849773921,320.84838973774373,641.037857715226,516.1977849773921,516.1977849773921,-33.89320676320749,-33.89320676320749,-33.89320676320749,26.384998,26.384998,26.384998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.410921172529721,-4.410921172529721,-4.410921172529721,-15.031678975395874,-15.031678975395874,-15.031678975395874,-0.19879401131710486,-0.19879401131710486,-0.19879401131710486,-15.565446185816743,-15.565446185816743,-15.565446185816743,-47.96192757708121,-47.96192757708121,-47.96192757708121,18.479641986403433,18.479641986403433,18.479641986403433,0.0,0.0,0.0,482.3045782141846
2022-03-05,516.0518050567498,465.76695273927595,783.5051049931396,516.0518050567498,516.0518050567498,112.22237194784195,112.22237194784195,112.22237194784195,0.0,0.0,0.0,0.0,0.0,0.0,45.582057000000006,45.582057000000006,45.582057000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.835738237822484,14.835738237822484,14.835738237822484,-15.031678975395874,-15.031678975395874,-15.031678975395874,3.5703168124663263,3.5703168124663263,3.5703168124663263,-19.284956599247973,-19.284956599247973,-19.284956599247973,86.41878343522932,86.41878343522932,86.41878343522932,10.967850274790147,10.967850274790147,10.967850274790147,0.0,0.0,0.0,628.2741770045917
2022-03-06,515.9058251361075,674.709541070695,990.7974597854342,515.9058251361075,515.9058251361075,317.5301493155155,317.5301493155155,317.5301493155155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.346055,73.346055,73.346055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.48444079033615,34.48444079033615,34.48444079033615,-15.031678975395874,-15.031678975395874,-15.031678975395874,3.5703168124663263,3.5703168124663263,3.5703168124663263,-27.400252046734305,-27.400252046734305,-27.400252046734305,280.7655670526817,280.7655670526817,280.7655670526817,2.280141472497595,2.280141472497595,2.280141472497595,0.0,0.0,0.0,833.435974451623
2022-03-07,515.7598452154652,290.16007772935126,591.1447834353311,515.7598452154652,515.7598452154652,-71.01384006874483,-71.01384006874483,-71.01384006874483,0.0,0.0,0.0,26.792393999999998,26.792393999999998,26.792393999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.493829105590518,-18.493829105590518,-18.493829105590518,-15.031678975395874,-15.031678975395874,-15.031678975395874,3.5703168124663263,3.5703168124663263,3.5703168124663263,-33.82486094266097,-33.82486094266097,-33.82486094266097,-45.1086446130745,-45.1086446130745,-45.1086446130745,-7.411366350079825,-7.411366350079825,-7.411366350079825,0.0,0.0,0.0,444.74600514672045
2022-03-08,515.613865294823,225.96382466161594,540.5944351579748,515.613865294823,515.613865294823,-128.89324760577964,-128.89324760577964,-128.89324760577964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.025838,20.025838,20.025838,0.0,0.0,0.0,-18.497638899351912,-18.497638899351912,-18.497638899351912,-15.031678975395874,-15.031678975395874,-15.031678975395874,3.5703168124663263,3.5703168124663263,3.5703168124663263,-27.06211473642237,-27.06211473642237,-27.06211473642237,-92.47458527749914,-92.47458527749914,-92.47458527749914,-17.921023428928567,-17.921023428928567,-17.921023428928567,0.0,0.0,0.0,386.72061768904337
2022-03-09,515.4678853741807,209.23867071681994,506.3735025534594,515.4678853741807,515.4678853741807,-150.65743170002136,-150.65743170002136,-150.65743170002136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3020766,17.3020766,17.3020766,-10.062869059058217,-10.062869059058217,-10.062869059058217,-15.031678975395874,-15.031678975395874,-15.031678975395874,3.5703168124663263,3.5703168124663263,3.5703168124663263,-15.903583496128674,-15.903583496128674,-15.903583496128674,-111.54139222186919,-111.54139222186919,-111.54139222186919,-29.053170419093988,-29.053170419093988,-29.053170419093988,0.0,0.0,0.0,364.81045367415936
2022-03-10,515.3219054535384,256.8858520233405,568.6047510665159,515.3219054535384,515.3219054535384,-110.11203660140977,-110.11203660140977,-110.11203660140977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.222557,23.222557,23.222557,0.0,0.0,0.0,0.0,0.0,0.0,0.5915336853088067,0.5915336853088067,0.5915336853088067,-15.031678975395874,-15.031678975395874,-15.031678975395874,3.5703168124663263,3.5703168124663263,3.5703168124663263,-11.169661151761646,-11.169661151761646,-11.169661151761646,-70.09780079935327,-70.09780079935327,-70.09780079935327,-40.60576948736529,-40.60576948736529,-40.60576948736529,0.0,0.0,0.0,405.20986885212864
2022-03-11,515.1759255328961,258.8559464824848,564.9345572129437,515.1759255328961,515.1759255328961,-102.80646874114852,-102.80646874114852,-102.80646874114852,26.384998,26.384998,26.384998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.470471493076748,-2.470471493076748,-2.470471493076748,-15.031678975395874,-15.031678975395874,-15.031678975395874,-4.34481591747888,-4.34481591747888,-4.34481591747888,-9.478974600201994,-9.478974600201994,-9.478974600201994,-47.96192757532842,-47.96192757532842,-47.96192757532842,-52.37406967274333,-52.37406967274333,-52.37406967274333,0.0,0.0,0.0,412.3694567917476
2022-03-12,515.0299456122539,390.1485950641529,719.8480467219374,515.0299456122539,515.0299456122539,36.518681299401614,36.518681299401614,36.518681299401614,0.0,0.0,0.0,0.0,0.0,0.0,45.582057000000006,45.582057000000006,45.582057000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.254131656826294,14.254131656826294,14.254131656826294,-15.031678975395874,-15.031678975395874,-15.031678975395874,-2.0833494232088206,-2.0833494232088206,-2.0833494232088206,-14.21289694456902,-14.21289694456902,-14.21289694456902,86.41878343522795,86.41878343522795,86.41878343522795,-64.15423379265265,-64.15423379265265,-64.15423379265265,0.0,0.0,0.0,551.5486269116554
2022-03-13,514.9533712347827,589.600790344586,907.7270873941341,514.9533712347827,514.9533712347827,244.28214011468864,244.28214011468864,244.28214011468864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.346055,73.346055,73.346055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.26343076397865,39.26343076397865,39.26343076397865,-15.031678975395874,-15.031678975395874,-15.031678975395874,-5.852460246992252,-5.852460246992252,-5.852460246992252,-13.198485013633228,-13.198485013633228,-13.198485013633228,280.76556705280564,280.76556705280564,280.76556705280564,-75.74685770209557,-75.74685770209557,-75.74685770209557,0.0,0.0,0.0,759.2355113494714
2022-03-14,514.8767968573115,227.95787373108004,534.8383795745805,514.8767968573115,514.8767968573115,-130.61269002192276,-130.61269002192276,-130.61269002192276,0.0,0.0,0.0,26.792393999999998,26.792393999999998,26.792393999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.456272202813362,1.456272202813362,1.456272202813362,-15.031678975395874,-15.031678975395874,-15.031678975395874,3.5703168124663263,3.5703168124663263,3.5703168124663263,-13.874759634257092,-13.874759634257092,-13.874759634257092,-45.10864461211814,-45.10864461211814,-45.10864461211814,-86.960317612618,-86.960317612618,-86.960317612618,0.0,0.0,0.0,384.2641068353888
2022-03-15,514.8002224798404,148.46075271858214,457.5952478827467,514.8002224798404,514.8002224798404,-208.67901840329566,-208.67901840329566,-208.67901840329566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.025838,20.025838,20.025838,0.0,0.0,0.0,-18.590545862847254,-18.590545862847254,-18.590545862847254,-15.031678975395874,-15.031678975395874,-15.031678975395874,-13.767592976937456,-13.767592976937456,-13.767592976937456,-9.817111910513924,-9.817111910513924,-9.817111910513924,-92.47458527652124,-92.47458527652124,-92.47458527652124,-97.61388726392717,-97.61388726392717,-97.61388726392717,0.0,0.0,0.0,306.1212040765447
2022-03-16,514.7236481023692,135.98988898265458,450.14150796684584,514.7236481023692,514.7236481023692,-218.93399485666066,-218.93399485666066,-218.93399485666066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3020766,17.3020766,17.3020766,0.1479711561467345,0.1479711561467345,0.1479711561467345,-15.031678975395874,-15.031678975395874,-15.031678975395874,0.9319392358179247,0.9319392358179247,0.9319392358179247,-3.054365704275319,-3.054365704275319,-3.054365704275319,-111.54139222194017,-111.54139222194017,-111.54139222194017,-107.54057379086723,-107.54057379086723,-107.54057379086723,0.0,0.0,0.0,295.78965324570856
2022-03-17,514.6470737248981,175.3610393223619,472.82618273233487,514.6470737248981,514.6470737248981,-188.8397682930129,-188.8397682930129,-188.8397682930129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.222557,23.222557,23.222557,0.0,0.0,0.0,0.0,0.0,0.0,-2.152338569253054,-2.152338569253054,-2.152338569253054,-15.031678975395874,-15.031678975395874,-15.031678975395874,3.1934057300879832,3.1934057300879832,3.1934057300879832,-13.536622323945164,-13.536622323945164,-13.536622323945164,-70.09780079905488,-70.09780079905488,-70.09780079905488,-116.58962892470498,-116.58962892470498,-116.58962892470498,0.0,0.0,0.0,325.8073054318852
2022-03-18,514.5704993474269,198.18927196735598,496.79051191071767,514.5704993474269,514.5704993474269,-172.21802646617067,-172.21802646617067,-172.21802646617067,26.384998,26.384998,26.384998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.372601582189506,0.372601582189506,0.372601582189506,-15.031678975395874,-15.031678975395874,-15.031678975395874,3.5703168124663263,3.5703168124663263,3.5703168124663263,-14.551034254880948,-14.551034254880948,-14.551034254880948,-47.961927576160456,-47.961927576160456,-47.961927576160456,-124.62870047219974,-124.62870047219974,-124.62870047219974,0.0,0.0,0.0,342.35247288125623
2022-03-19,514.4939249699557,336.5464890682012,638.2945971991401,514.4939249699557,514.4939249699557,-19.470681999370825,-19.470681999370825,-19.470681999370825,0.0,0.0,0.0,0.0,0.0,0.0,45.582057000000006,45.582057000000006,45.582057000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.65613216780425,25.65613216780425,25.65613216780425,-15.031678975395874,-15.031678975395874,-15.031678975395874,3.5703168124663263,3.5703168124663263,3.5703168124663263,-8.46456266926621,-8.46456266926621,-8.46456266926621,86.4187834350687,86.4187834350687,86.4187834350687,-131.54559760224376,-131.54559760224376,-131.54559760224376,0.0,0.0,0.0,495.02324297058493
2022-03-20,514.4173505924846,539.8371810798639,856.3798255756433,514.4173505924846,514.4173505924846,185.77751386754835,185.77751386754835,185.77751386754835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.346055,73.346055,73.346055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.261598927510555,42.261598927510555,42.261598927510555,-15.031678975395874,-15.031678975395874,-15.031678975395874,3.5703168124663263,3.5703168124663263,3.5703168124663263,-19.623093909559902,-19.623093909559902,-19.623093909559902,280.76556705292944,280.76556705292944,280.76556705292944,-137.24965211289168,-137.24965211289168,-137.24965211289168,0.0,0.0,0.0,700.1948644600329
2022-03-21,514.3407762150134,188.89249289029797,495.0633607735491,514.3407762150134,514.3407762150134,-179.5767044777803,-179.5767044777803,-179.5767044777803,0.0,0.0,0.0,26.792393999999998,26.792393999999998,26.792393999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.204606478116183,7.204606478116183,7.204606478116183,-15.031678975395874,-15.031678975395874,-15.031678975395874,3.5703168124663263,3.5703168124663263,3.5703168124663263,-8.126425358954272,-8.126425358954272,-8.126425358954272,-45.10864461271375,-45.10864461271375,-45.10864461271375,-141.67266634318275,-141.67266634318275,-141.67266634318275,0.0,0.0,0.0,334.7640717372331
