ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,day_friday,day_friday_lower,day_friday_upper,day_monday,day_monday_lower,day_monday_upper,day_saturday,day_saturday_lower,day_saturday_upper,day_sunday,day_sunday_lower,day_sunday_upper,day_thursday,day_thursday_lower,day_thursday_upper,day_tuesday,day_tuesday_lower,day_tuesday_upper,day_wednesday,day_wednesday_lower,day_wednesday_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,precipitation_sum_mm,precipitation_sum_mm_lower,precipitation_sum_mm_upper,temperature_2m_mean,temperature_2m_mean_lower,temperature_2m_mean_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-06-26,516.9856156362354,678.7406980067556,1013.2449452744607,516.9856156362354,516.9856156362354,321.6365904671644,321.6365904671644,321.6365904671644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.096095,107.096095,107.096095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.03473430104289,123.03473430104289,123.03473430104289,2.1845937651348653,2.1845937651348653,2.1845937651348653,13.754045535908013,13.754045535908013,13.754045535908013,256.38149620379187,256.38149620379187,256.38149620379187,-57.77964003767042,-57.77964003767042,-57.77964003767042,0.0,0.0,0.0,838.6222061033998
2022-06-27,517.038482559962,305.7987318729885,638.1730599006976,517.038482559962,517.038482559962,-38.82164839224168,-38.82164839224168,-38.82164839224168,0.0,0.0,0.0,23.164836,23.164836,23.164836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.68866755336665,36.68866755336665,36.68866755336665,-2.6391542297418487,-2.6391542297418487,-2.6391542297418487,16.1629857831085,16.1629857831085,16.1629857831085,-37.377541616977744,-37.377541616977744,-37.377541616977744,-38.132774328630596,-38.132774328630596,-38.132774328630596,0.0,0.0,0.0,478.21683416772026
2022-06-28,517.0913494836884,273.9551974766254,625.4200473284,517.0913494836884,517.0913494836884,-71.49678940092085,-71.49678940092085,-71.49678940092085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.952192199999999,8.952192199999999,8.952192199999999,0.0,0.0,0.0,32.35821464826742,32.35821464826742,32.35821464826742,2.769290491786588,2.769290491786588,2.769290491786588,20.636731956480833,20.636731956480833,20.636731956480833,-87.12225560307829,-87.12225560307829,-87.12225560307829,-16.73274844610998,-16.73274844610998,-16.73274844610998,0.0,0.0,0.0,445.59456008276754
2022-06-29,517.1442164074149,284.92070569223125,629.88101555517,517.1442164074149,517.1442164074149,-62.8853172363074,-62.8853172363074,-62.8853172363074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6495266,5.6495266,5.6495266,29.649429466364552,29.649429466364552,29.649429466364552,2.330767946797796,2.330767946797796,2.330767946797796,21.66913491956676,21.66913491956676,21.66913491956676,-98.6812800779077,-98.6812800779077,-98.6812800779077,6.146533375235721,6.146533375235721,6.146533375235721,0.0,0.0,0.0,454.2588991711075
2022-06-30,517.1970833311415,330.515254918463,668.9088600498086,517.1970833311415,517.1970833311415,-24.856437295757274,-24.856437295757274,-24.856437295757274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7538028,14.7538028,14.7538028,0.0,0.0,0.0,0.0,0.0,0.0,11.74745194304041,11.74745194304041,11.74745194304041,-12.286650219495277,-12.286650219495277,-12.286650219495277,9.280299362535686,9.280299362535686,9.280299362535686,-66.81635210007222,-66.81635210007222,-66.81635210007222,30.21246286127455,30.21246286127455,30.21246286127455,0.0,0.0,0.0,492.3406460353842
2022-07-01,517.2499502548679,382.21409395499205,726.1060682655287,517.2499502548679,517.2499502548679,44.86289356964563,44.86289356964563,44.86289356964563,20.940312,20.940312,20.940312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.86593133257381,34.86593133257381,34.86593133257381,1.8922454018090034,1.8922454018090034,1.8922454018090034,12.033373930764808,12.033373930764808,12.033373930764808,-45.163597604801986,-45.163597604801986,-45.163597604801986,55.16055984187382,55.16055984187382,55.16055984187382,0.0,0.0,0.0,562.1128438245136
2022-07-02,517.3028171785944,586.4781188083288,929.1214149953622,517.3028171785944,517.3028171785944,238.87560528182644,238.87560528182644,238.87560528182644,0.0,0.0,0.0,0.0,0.0,0.0,56.352638,56.352638,56.352638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.41452612723879,79.41452612723879,79.41452612723879,2.769290491786588,2.769290491786588,2.769290491786588,20.2925976354522,20.2925976354522,20.2925976354522,78.77953079920114,78.77953079920114,78.77953079920114,80.6815483553865,80.6815483553865,80.6815483553865,0.0,0.0,0.0,756.1784224604208
2022-07-03,517.355684102321,840.6262532384902,1173.459275088463,517.355684102321,517.355684102321,490.9431700425204,490.9431700425204,490.9431700425204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.096095,107.096095,107.096095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.09317720106694,128.09317720106694,128.09317720106694,2.769290491786588,2.769290491786588,2.769290491786588,18.227791709280346,18.227791709280346,18.227791709280346,256.3814962038621,256.3814962038621,256.3814962038621,106.46849663759139,106.46849663759139,106.46849663759139,0.0,0.0,0.0,1008.2988541448415
2022-07-04,517.4085510260476,490.8392181116277,823.695861119842,517.4085510260476,517.4085510260476,140.0406173649638,140.0406173649638,140.0406173649638,0.0,0.0,0.0,23.164836,23.164836,23.164836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.19432116415286,45.19432116415286,45.19432116415286,2.769290491786588,2.769290491786588,2.769290491786588,19.26019467236627,19.26019467236627,19.26019467236627,-37.37754161720424,-37.37754161720424,-37.37754161720424,132.22383781801523,132.22383781801523,132.22383781801523,0.0,0.0,0.0,657.4491683910114
2022-07-05,517.461417949774,462.87564080386494,778.9045147028937,517.461417949774,517.461417949774,102.2137802537432,102.2137802537432,102.2137802537432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.952192199999999,8.952192199999999,8.952192199999999,0.0,0.0,0.0,31.669946006210136,31.669946006210136,31.669946006210136,2.769290491786588,2.769290491786588,2.769290491786588,19.948463314423552,19.948463314423552,19.948463314423552,-87.12225560313979,-87.12225560313979,-87.12225560313979,157.66608985067282,157.66608985067282,157.66608985067282,0.0,0.0,0.0,619.6751982035172
2022-07-06,517.5142848527038,470.7313340486401,796.4628699589873,517.5142848527038,517.5142848527038,113.94277167492666,113.94277167492666,113.94277167492666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6495266,5.6495266,5.6495266,30.087952011353345,30.087952011353345,30.087952011353345,2.769290491786588,2.769290491786588,2.769290491786588,21.66913491956676,21.66913491956676,21.66913491956676,-98.68128007811362,-98.68128007811362,-98.68128007811362,182.536099741687,182.536099741687,182.536099741687,0.0,0.0,0.0,631.4570565276305
2022-07-07,517.5671517556337,517.4724356965589,856.5795616712804,517.5671517556337,517.5671517556337,178.63439016762806,178.63439016762806,178.63439016762806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7538028,14.7538028,14.7538028,0.0,0.0,0.0,0.0,0.0,0.0,38.8480938903247,38.8480938903247,38.8480938903247,2.769290491786588,2.769290491786588,2.769290491786588,21.32500059853811,21.32500059853811,21.32500059853811,-66.81635209981503,-66.81635209981503,-66.81635209981503,206.60264837711838,206.60264837711838,206.60264837711838,0.0,0.0,0.0,696.2015419232619
2022-07-08,517.6200186585636,580.2147811635731,914.5734481951533,517.6200186585636,517.6200186585636,229.19413912909476,229.19413912909476,229.19413912909476,20.940312,20.940312,20.940312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.69046876929606,44.69046876929606,44.69046876929606,2.769290491786588,2.769290491786588,2.769290491786588,20.980866277509474,20.980866277509474,20.980866277509474,-45.16359760465183,-45.16359760465183,-45.16359760465183,229.66726796445053,229.66726796445053,229.66726796445053,0.0,0.0,0.0,746.8141577876584
2022-07-09,517.6728855614933,771.7610907919769,1108.4794280060598,517.6728855614933,517.6728855614933,420.0862304653993,420.0862304653993,420.0862304653993,0.0,0.0,0.0,0.0,0.0,0.0,56.352638,56.352638,56.352638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.73855575809802,89.73855575809802,89.73855575809802,2.769290491786588,2.769290491786588,2.769290491786588,30.616627266311426,30.616627266311426,30.616627266311426,78.77953079929836,78.77953079929836,78.77953079929836,251.56814390800298,251.56814390800298,251.56814390800298,0.0,0.0,0.0,937.7591160268926
2022-07-10,517.7257524644232,1006.7424977631473,1341.6319740283639,517.7257524644232,517.7257524644232,664.5727591495875,664.5727591495875,664.5727591495875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.096095,107.096095,107.096095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.00826658472567,136.00826658472567,136.00826658472567,2.769290491786588,2.769290491786588,2.769290491786588,26.142881092939092,26.142881092939092,26.142881092939092,256.38149620373,256.38149620373,256.38149620373,272.1829963611317,272.1829963611317,272.1829963611317,0.0,0.0,0.0,1182.2985116140107
2022-07-11,517.7786193673531,673.4103538107125,1006.8339619126272,517.7786193673531,517.7786193673531,314.73368713702405,314.73368713702405,314.73368713702405,0.0,0.0,0.0,23.164836,23.164836,23.164836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.6803656104417,60.6803656104417,60.6803656104417,2.769290491786588,2.769290491786588,2.769290491786588,34.74623911865511,34.74623911865511,34.74623911865511,-37.377541616395774,-37.377541616395774,-37.377541616395774,291.43086314297824,291.43086314297824,291.43086314297824,0.0,0.0,0.0,832.5123065043772
2022-07-12,517.831486270283,623.0106943307982,970.3598416624951,517.831486270283,517.831486270283,275.15675281747355,275.15675281747355,275.15675281747355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.952192199999999,8.952192199999999,8.952192199999999,0.0,0.0,0.0,53.006273909985865,53.006273909985865,53.006273909985865,2.769290491786588,2.769290491786588,2.769290491786588,41.28479121819928,41.28479121819928,41.28479121819928,-87.12225560320131,-87.12225560320131,-87.12225560320131,309.272734510689,309.272734510689,309.272734510689,0.0,0.0,0.0,792.9882390877565
2022-07-13,517.8843531732127,631.7018582172133,961.9326280572749,517.8843531732127,517.8843531732127,284.30430397070865,284.30430397070865,284.30430397070865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6495266,5.6495266,5.6495266,57.274563372615965,57.274563372615965,57.274563372615965,2.769290491786588,2.769290491786588,2.769290491786588,48.85574628082938,48.85574628082938,48.85574628082938,-98.68128007766158,-98.68128007766158,-98.68128007766158,325.71102067575424,325.71102067575424,325.71102067575424,0.0,0.0,0.0,802.1886571439213
2022-07-14,517.9372200761426,689.2151595272422,1017.8098609662721,517.9372200761426,517.9372200761426,332.09112792710164,332.09112792710164,332.09112792710164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7538028,14.7538028,14.7538028,0.0,0.0,0.0,0.0,0.0,0.0,58.119615867928594,58.119615867928594,58.119615867928594,2.769290491786588,2.769290491786588,2.769290491786588,40.59652257614201,40.59652257614201,40.59652257614201,-66.81635210030586,-66.81635210030586,-66.81635210030586,340.78786415947894,340.78786415947894,340.78786415947894,0.0,0.0,0.0,850.0283480032442
2022-07-15,517.9900869790724,709.8187856296295,1041.1897608850968,517.9900869790724,517.9900869790724,362.368435124242,362.368435124242,362.368435124242,20.940312,20.940312,20.940312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.94969247398344,52.94969247398344,52.94969247398344,2.769290491786588,2.769290491786588,2.769290491786588,29.240089982196857,29.240089982196857,29.240089982196857,-45.163597604846636,-45.163597604846636,-45.163597604846636,354.58234025510524,354.58234025510524,354.58234025510524,0.0,0.0,0.0,880.3585221033145
2022-07-16,518.0429538820023,883.61191723891,1225.6789286713147,518.0429538820023,518.0429538820023,537.4453773359003,537.4453773359003,537.4453773359003,0.0,0.0,0.0,0.0,0.0,0.0,56.352638,56.352638,56.352638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.45922736324123,91.45922736324123,91.45922736324123,2.769290491786588,2.769290491786588,2.769290491786588,32.337298871454635,32.337298871454635,32.337298871454635,78.77953079854971,78.77953079854971,78.77953079854971,367.20661917410945,367.20661917410945,367.20661917410945,0.0,0.0,0.0,1055.4883312179027
2022-07-17,518.0958207849321,1134.51509788867,1475.903962216483,518.0958207849321,518.0958207849321,783.9239247299762,783.9239247299762,783.9239247299762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.096095,107.096095,107.096095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.7412364627854,148.7412364627854,148.7412364627854,2.769290491786588,2.769290491786588,2.769290491786588,38.875850970998805,38.875850970998805,38.875850970998805,256.38149620359803,256.38149620359803,256.38149620359803,378.80119206359296,378.80119206359296,378.80119206359296,0.0,0.0,0.0,1302.0197455149082
2022-07-18,518.148687687862,783.9014445231243,1110.4229136145498,518.148687687862,518.148687687862,430.38296358055163,430.38296358055163,430.38296358055163,0.0,0.0,0.0,23.164836,23.164836,23.164836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.2312159829024,78.2312159829024,78.2312159829024,2.769290491786588,2.769290491786588,2.769290491786588,52.2970894911158,52.2970894911158,52.2970894911158,-37.37754161662226,-37.37754161662226,-37.37754161662226,389.5292892142715,389.5292892142715,389.5292892142715,0.0,0.0,0.0,948.5316512684136
2022-07-19,518.2015545907918,739.0862008013275,1069.115063614294,518.2015545907918,518.2015545907918,384.7261819798053,384.7261819798053,384.7261819798053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.952192199999999,8.952192199999999,8.952192199999999,0.0,0.0,0.0,72.27779588758979,72.27779588758979,72.27779588758979,2.769290491786588,2.769290491786588,2.769290491786588,60.55631319580319,60.55631319580319,60.55631319580319,-87.12225560319831,-87.12225560319831,-87.12225560319831,399.5706416954139,399.5706416954139,399.5706416954139,0.0,0.0,0.0,902.9277365705971
2022-07-20,518.2544214937217,674.503052998919,1011.4079799442057,518.2544214937217,518.2544214937217,327.05248523505384,327.05248523505384,327.05248523505384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6495266,5.6495266,5.6495266,16.61900860596683,16.61900860596683,16.61900860596683,-19.303010939315946,-19.303010939315946,-19.303010939315946,30.272492945282778,30.272492945282778,30.272492945282778,-98.68128007786747,-98.68128007786747,-98.68128007786747,409.11475670695455,409.11475670695455,409.11475670695455,0.0,0.0,0.0,845.3069067287755
2022-07-21,518.3072883966515,739.5804409570028,1077.3737917394483,518.3072883966515,518.3072883966515,397.81041424799645,397.81041424799645,397.81041424799645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7538028,14.7538028,14.7538028,0.0,0.0,0.0,0.0,0.0,0.0,46.27287477129189,46.27287477129189,46.27287477129189,2.623116310123657,2.623116310123657,2.623116310123657,28.895955661168223,28.895955661168223,28.895955661168223,-66.81635210004869,-66.81635210004869,-66.81635210004869,418.35389157675326,418.35389157675326,418.35389157675326,0.0,0.0,0.0,916.117702644648
2022-07-22,518.3601552995814,771.6520810026457,1108.1764663580466,518.3601552995814,518.3601552995814,422.7670572012494,422.7670572012494,422.7670572012494,20.940312,20.940312,20.940312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.45473369204074,40.45473369204074,40.45473369204074,-7.3167280429556305,-7.3167280429556305,-7.3167280429556305,26.83114973499637,26.83114973499637,26.83114973499637,-45.163597605090985,-45.163597605090985,-45.163597605090985,427.47592111429964,427.47592111429964,427.47592111429964,0.0,0.0,0.0,941.1272125008308
2022-07-23,518.4130222025111,957.7953323001074,1281.4242806042007,518.4130222025111,518.4130222025111,600.7291891035845,600.7291891035845,600.7291891035845,0.0,0.0,0.0,0.0,0.0,0.0,56.352638,56.352638,56.352638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.2923606590619,85.2923606590619,85.2923606590619,-0.300367323134957,-0.300367323134957,-0.300367323134957,29.240089982196857,29.240089982196857,29.240089982196857,78.7795307988945,78.7795307988945,78.7795307988945,436.6572976456281,436.6572976456281,436.6572976456281,0.0,0.0,0.0,1119.1422113060958
2022-07-24,518.465889105441,1197.2017844299116,1542.6746163125104,518.465889105441,518.465889105441,850.8349006727805,850.8349006727805,850.8349006727805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.096095,107.096095,107.096095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.39710214175676,148.39710214175676,148.39710214175676,2.769290491786588,2.769290491786588,2.769290491786588,38.531716649970164,38.531716649970164,38.531716649970164,256.38149620366823,256.38149620366823,256.38149620366823,446.05630232735564,446.05630232735564,446.05630232735564,0.0,0.0,0.0,1369.3007897782213
2022-07-25,518.5187560083709,818.5340734730473,1155.8672938824534,518.5187560083709,518.5187560083709,476.8042358962177,476.8042358962177,476.8042358962177,0.0,0.0,0.0,23.164836,23.164836,23.164836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.374997278646774,58.374997278646774,58.374997278646774,2.1845937651348653,2.1845937651348653,2.1845937651348653,33.02556751351191,33.02556751351191,33.02556751351191,-37.377541616718176,-37.377541616718176,-37.377541616718176,455.806780234289,455.806780234289,455.806780234289,0.0,0.0,0.0,995.3229919045887
2022-07-26,518.5716229113007,750.1917937719077,1092.8577373165633,518.5716229113007,518.5716229113007,412.38447427374524,412.38447427374524,412.38447427374524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.952192199999999,8.952192199999999,8.952192199999999,0.0,0.0,0.0,33.4941895267589,33.4941895267589,33.4941895267589,2.1845937651348653,2.1845937651348653,2.1845937651348653,22.357403561624036,22.357403561624036,22.357403561624036,-87.12225560325986,-87.12225560325986,-87.12225560325986,466.01254035024607,466.01254035024607,466.01254035024607,0.0,0.0,0.0,930.9560971850459
2022-07-27,518.6244898142305,760.3332370314996,1098.1993936496242,518.6244898142305,518.6244898142305,410.60998335888814,410.60998335888814,410.60998335888814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6495266,5.6495266,5.6495266,32.54867821625662,32.54867821625662,32.54867821625662,2.4769421284607267,2.4769421284607267,2.4769421284607267,24.42220948779589,24.42220948779589,24.42220948779589,-98.68128007800978,-98.68128007800978,-98.68128007800978,476.7425852206413,476.7425852206413,476.7425852206413,0.0,0.0,0.0,929.2344731731187
2022-07-28,518.6773567171604,820.3162815576214,1143.2845517173807,518.6773567171604,518.6773567171604,465.52260270408294,465.52260270408294,465.52260270408294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7538028,14.7538028,14.7538028,0.0,0.0,0.0,0.0,0.0,0.0,44.311640760525584,44.311640760525584,44.311640760525584,2.038419583471934,2.038419583471934,2.038419583471934,27.519418377053654,27.519418377053654,27.519418377053654,-66.81635209979152,-66.81635209979152,-66.81635209979152,488.02731404334884,488.02731404334884,488.02731404334884,0.0,0.0,0.0,984.1999594212433
2022-07-29,518.7302236665801,863.5180420141314,1198.4933118226784,518.7302236665801,518.7302236665801,510.93708180120746,510.93708180120746,510.93708180120746,20.940312,20.940312,20.940312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.24486150260692,56.24486150260692,56.24486150260692,2.623116310123657,2.623116310123657,2.623116310123657,32.68143319248327,32.68143319248327,32.68143319248327,-45.163597605285766,-45.163597605285766,-45.163597605285766,499.85581790388625,499.85581790388625,499.85581790388625,0.0,0.0,0.0,1029.6673054677876
2022-07-30,518.7830906159998,1050.8875355252585,1371.8584328245984,518.7830906159998,518.7830906159998,687.7730904564243,687.7730904564243,687.7730904564243,0.0,0.0,0.0,0.0,0.0,0.0,56.352638,56.352638,56.352638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.81920231803653,96.81920231803653,96.81920231803653,2.623116310123657,2.623116310123657,2.623116310123657,37.843448007912876,37.843448007912876,37.843448007912876,78.77953079899174,78.77953079899174,78.77953079899174,512.174357339396,512.174357339396,512.174357339396,0.0,0.0,0.0,1206.556181072424
2022-07-31,518.8359575654194,1278.3296526947872,1620.9789523941058,518.8359575654194,518.8359575654194,924.8467990337612,924.8467990337612,924.8467990337612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.096095,107.096095,107.096095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.57922164735578,143.57922164735578,143.57922164735578,2.769290491786588,2.769290491786588,2.769290491786588,33.71383615556918,33.71383615556918,33.71383615556918,256.38149620353613,256.38149620353613,256.38149620353613,524.8860811828692,524.8860811828692,524.8860811828692,0.0,0.0,0.0,1443.6827565991807
2022-08-01,518.8888245148391,914.3190298496385,1241.8602280979449,518.8888245148391,518.8888245148391,558.015025346899,558.015025346899,558.015025346899,0.0,0.0,0.0,23.164836,23.164836,23.164836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.540554454926564,57.540554454926564,57.540554454926564,2.038419583471934,2.038419583471934,2.038419583471934,32.337298871454635,32.337298871454635,32.337298871454635,-37.377541616944676,-37.377541616944676,-37.377541616944676,537.852012508917,537.852012508917,537.852012508917,0.0,0.0,0.0,1076.9038498617383
2022-08-02,518.9416914642587,866.97060314829,1210.3362718367455,518.9416914642587,518.9416914642587,512.6476998081926,512.6476998081926,512.6476998081926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.952192199999999,8.952192199999999,8.952192199999999,0.0,0.0,0.0,48.876662057642186,48.876662057642186,48.876662057642186,2.769290491786588,2.769290491786588,2.769290491786588,37.155179365855595,37.155179365855595,37.155179365855595,-87.12225560332135,-87.12225560332135,-87.12225560332135,550.8932933538717,550.8932933538717,550.8932933538717,0.0,0.0,0.0,1031.5893912724514
2022-08-03,518.9945584136784,869.2751511533944,1199.4084142247377,518.9945584136784,518.9945584136784,522.7320632412564,522.7320632412564,522.7320632412564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6495266,5.6495266,5.6495266,57.61869769364462,57.61869769364462,57.61869769364462,2.769290491786588,2.769290491786588,2.769290491786588,49.199880601858034,49.199880601858034,49.199880601858034,-98.68128007821569,-98.68128007821569,-98.68128007821569,563.7946456258275,563.7946456258275,563.7946456258275,0.0,0.0,0.0,1041.7266216549347
2022-08-04,519.0474253630981,916.4128125991997,1248.8840085319343,519.0474253630981,519.0474253630981,557.3524921507526,557.3524921507526,557.3524921507526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7538028,14.7538028,14.7538028,0.0,0.0,0.0,0.0,0.0,0.0,47.85987207718723,47.85987207718723,47.85987207718723,-4.393244409697017,-4.393244409697017,-4.393244409697017,37.49931368688424,37.49931368688424,37.49931368688424,-66.81635210028236,-66.81635210028236,-66.81635210028236,576.3089721738476,576.3089721738476,576.3089721738476,0.0,0.0,0.0,1076.3999175138506
2022-08-05,519.1002923125178,915.4269441288496,1291.5301620841176,519.1002923125178,519.1002923125178,590.8664073497009,590.8664073497009,590.8664073497009,20.940312,20.940312,20.940312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.86701469059283,47.86701469059283,47.86701469059283,-0.5927156864608181,-0.5927156864608181,-0.5927156864608181,27.519418377053654,27.519418377053654,27.519418377053654,-45.16359760444575,-45.16359760444575,-45.16359760444575,588.162990263554,588.162990263554,588.162990263554,0.0,0.0,0.0,1109.9666996622186
2022-08-06,519.1531592619375,1104.811289563195,1445.4975075567415,519.1531592619375,519.1531592619375,758.2902204594278,758.2902204594278,758.2902204594278,0.0,0.0,0.0,0.0,0.0,0.0,56.352638,56.352638,56.352638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.44692909032469,80.44692909032469,80.44692909032469,2.769290491786588,2.769290491786588,2.769290491786588,21.32500059853811,21.32500059853811,21.32500059853811,78.77953079908896,78.77953079908896,78.77953079908896,599.0637605700142,599.0637605700142,599.0637605700142,0.0,0.0,0.0,1277.4433797213653
2022-08-07,519.2060262113572,1356.5433401270193,1681.935871611012,519.2060262113572,519.2060262113572,1001.7839804896793,1001.7839804896793,1001.7839804896793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.096095,107.096095,107.096095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.69653522678297,136.69653522678297,136.69653522678297,2.769290491786588,2.769290491786588,2.769290491786588,26.83114973499637,26.83114973499637,26.83114973499637,256.38149620380227,256.38149620380227,256.38149620380227,608.7059490590939,608.7059490590939,608.7059490590939,0.0,0.0,0.0,1520.9900067010365
2022-08-08,519.2588931607769,1001.5368091391049,1325.095065756797,519.2588931607769,519.2588931607769,636.9852526079602,636.9852526079602,636.9852526079602,0.0,0.0,0.0,23.164836,23.164836,23.164836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.583156721183926,57.583156721183926,57.583156721183926,2.769290491786588,2.769290491786588,2.769290491786588,31.64903022939734,31.64903022939734,31.64903022939734,-37.377541617171154,-37.377541617171154,-37.377541617171154,616.7796375039475,616.7796375039475,616.7796375039475,0.0,0.0,0.0,1156.244145768737
